DATE,DD,MES,ANO,DIA,FECHA,INCIDENCIA,MEDIA_MOVIL
06/03/2020,06,03,2020,1,20200306,0.0,0.0
07/03/2020,07,03,2020,2,20200307,0.0,0.0
08/03/2020,08,03,2020,3,20200308,0.0,0.0
09/03/2020,09,03,2020,4,20200309,0.0,0.0
10/03/2020,10,03,2020,5,20200310,0.0,0.0
11/03/2020,11,03,2020,6,20200311,0.0,0.0
12/03/2020,12,03,2020,7,20200312,0.0,0.0
13/03/2020,13,03,2020,8,20200313,0.0,0.0
14/03/2020,14,03,2020,9,20200314,0.0,0.0
15/03/2020,15,03,2020,10,20200315,0.0,0.0
16/03/2020,16,03,2020,11,20200316,0.0,0.0
17/03/2020,17,03,2020,12,20200317,0.0,0.0
18/03/2020,18,03,2020,13,20200318,0.0,0.0
19/03/2020,19,03,2020,14,20200319,0.0,0.0
20/03/2020,20,03,2020,15,20200320,0.0,0.0
21/03/2020,21,03,2020,16,20200321,0.0,0.0
22/03/2020,22,03,2020,17,20200322,0.0,0.0
23/03/2020,23,03,2020,18,20200323,0.0,0.0
24/03/2020,24,03,2020,19,20200324,0.0,0.0
25/03/2020,25,03,2020,20,20200325,0.0,0.0
26/03/2020,26,03,2020,21,20200326,0.0,0.0
27/03/2020,27,03,2020,22,20200327,0.0,0.0
28/03/2020,28,03,2020,23,20200328,0.0,0.0
29/03/2020,29,03,2020,24,20200329,0.0,0.0
30/03/2020,30,03,2020,25,20200330,0.0,0.0
31/03/2020,31,03,2020,26,20200331,0.0,0.0
01/04/2020,01,04,2020,27,20200401,0.0,0.0
02/04/2020,02,04,2020,28,20200402,0.0,0.0
03/04/2020,03,04,2020,29,20200403,0.0,0.0
04/04/2020,04,04,2020,30,20200404,0.0,0.0
05/04/2020,05,04,2020,31,20200405,0.2,0.0
06/04/2020,06,04,2020,32,20200406,0.2,0.1
07/04/2020,07,04,2020,33,20200407,0.6,0.1
08/04/2020,08,04,2020,34,20200408,0.6,0.2
09/04/2020,09,04,2020,35,20200409,1.5,0.4
10/04/2020,10,04,2020,36,20200410,2.3,0.8
11/04/2020,11,04,2020,37,20200411,3.5,1.3
12/04/2020,12,04,2020,38,20200412,1.0,1.4
13/04/2020,13,04,2020,39,20200413,2.1,1.7
14/04/2020,14,04,2020,40,20200414,1.5,1.8
15/04/2020,15,04,2020,41,20200415,4.2,2.3
16/04/2020,16,04,2020,42,20200416,1.7,2.3
17/04/2020,17,04,2020,43,20200417,3.5,2.5
18/04/2020,18,04,2020,44,20200418,4.4,2.6
19/04/2020,19,04,2020,45,20200419,2.5,2.8
20/04/2020,20,04,2020,46,20200420,7.5,3.6
21/04/2020,21,04,2020,47,20200421,4.2,4.0
22/04/2020,22,04,2020,48,20200422,6.4,4.3
23/04/2020,23,04,2020,49,20200423,4.8,4.8
24/04/2020,24,04,2020,50,20200424,2.9,4.7
25/04/2020,25,04,2020,51,20200425,4.8,4.7
26/04/2020,26,04,2020,52,20200426,1.7,4.6
27/04/2020,27,04,2020,53,20200427,5.2,4.3
28/04/2020,28,04,2020,54,20200428,5.8,4.5
29/04/2020,29,04,2020,55,20200429,6.2,4.5
30/04/2020,30,04,2020,56,20200430,21.6,6.9
01/05/2020,01,05,2020,57,20200501,4.2,7.1
02/05/2020,02,05,2020,58,20200502,5.8,7.2
03/05/2020,03,05,2020,59,20200503,3.1,7.4
04/05/2020,04,05,2020,60,20200504,29.3,10.9
05/05/2020,05,05,2020,61,20200505,6.7,11.0
06/05/2020,06,05,2020,62,20200506,5.6,10.9
07/05/2020,07,05,2020,63,20200507,2.1,8.1
08/05/2020,08,05,2020,64,20200508,6.0,8.4
09/05/2020,09,05,2020,65,20200509,3.9,8.1
10/05/2020,10,05,2020,66,20200510,1.0,7.8
11/05/2020,11,05,2020,67,20200511,10.6,5.1
12/05/2020,12,05,2020,68,20200512,7.9,5.3
13/05/2020,13,05,2020,69,20200513,29.1,8.7
14/05/2020,14,05,2020,70,20200514,6.4,9.3
15/05/2020,15,05,2020,71,20200515,18.1,11.0
16/05/2020,16,05,2020,72,20200516,12.7,12.3
17/05/2020,17,05,2020,73,20200517,3.3,12.6
18/05/2020,18,05,2020,74,20200518,18.1,13.7
19/05/2020,19,05,2020,75,20200519,16.4,14.9
20/05/2020,20,05,2020,76,20200520,19.3,13.5
21/05/2020,21,05,2020,77,20200521,18.5,15.2
22/05/2020,22,05,2020,78,20200522,22.9,15.9
23/05/2020,23,05,2020,79,20200523,43.4,20.3
24/05/2020,24,05,2020,80,20200524,3.5,20.3
25/05/2020,25,05,2020,81,20200525,49.3,24.8
26/05/2020,26,05,2020,82,20200526,46.6,29.1
27/05/2020,27,05,2020,83,20200527,29.5,30.5
28/05/2020,28,05,2020,84,20200528,31.6,32.4
29/05/2020,29,05,2020,85,20200529,30.6,33.5
30/05/2020,30,05,2020,86,20200530,26.8,31.1
31/05/2020,31,05,2020,87,20200531,8.7,31.9
01/06/2020,01,06,2020,88,20200601,28.1,28.8
02/06/2020,02,06,2020,89,20200602,20.6,25.1
03/06/2020,03,06,2020,90,20200603,37.4,26.2
04/06/2020,04,06,2020,91,20200604,19.7,24.6
05/06/2020,05,06,2020,92,20200605,32.8,24.9
06/06/2020,06,06,2020,93,20200606,21.2,24.1
07/06/2020,07,06,2020,94,20200607,12.3,24.6
08/06/2020,08,06,2020,95,20200608,23.7,24.0
09/06/2020,09,06,2020,96,20200609,25.2,24.6
10/06/2020,10,06,2020,97,20200610,31.2,23.7
11/06/2020,11,06,2020,98,20200611,62.6,29.8
12/06/2020,12,06,2020,99,20200612,38.0,30.6
13/06/2020,13,06,2020,100,20200613,15.2,29.7
14/06/2020,14,06,2020,101,20200614,9.1,29.3
15/06/2020,15,06,2020,102,20200615,25.6,29.5
16/06/2020,16,06,2020,103,20200616,21.4,29.0
17/06/2020,17,06,2020,104,20200617,23.5,27.9
18/06/2020,18,06,2020,105,20200618,22.0,22.1
19/06/2020,19,06,2020,106,20200619,29.7,20.9
20/06/2020,20,06,2020,107,20200620,27.2,22.7
21/06/2020,21,06,2020,108,20200621,9.4,22.7
22/06/2020,22,06,2020,109,20200622,26.0,22.7
23/06/2020,23,06,2020,110,20200623,17.3,22.2
24/06/2020,24,06,2020,111,20200624,26.4,22.6
25/06/2020,25,06,2020,112,20200625,18.9,22.1
26/06/2020,26,06,2020,113,20200626,17.0,20.3
27/06/2020,27,06,2020,114,20200627,18.1,19.0
28/06/2020,28,06,2020,115,20200628,7.3,18.7
29/06/2020,29,06,2020,116,20200629,7.3,16.0
30/06/2020,30,06,2020,117,20200630,15.4,15.8
01/07/2020,01,07,2020,118,20200701,20.0,14.8
02/07/2020,02,07,2020,119,20200702,17.0,14.6
03/07/2020,03,07,2020,120,20200703,31.0,16.6
04/07/2020,04,07,2020,121,20200704,20.0,16.8
05/07/2020,05,07,2020,122,20200705,5.0,16.5
06/07/2020,06,07,2020,123,20200706,18.5,18.1
07/07/2020,07,07,2020,124,20200707,13.7,17.9
08/07/2020,08,07,2020,125,20200708,9.6,16.4
09/07/2020,09,07,2020,126,20200709,7.7,15.1
10/07/2020,10,07,2020,127,20200710,29.9,14.9
11/07/2020,11,07,2020,128,20200711,26.8,15.9
12/07/2020,12,07,2020,129,20200712,8.3,16.4
13/07/2020,13,07,2020,130,20200713,15.2,15.9
14/07/2020,14,07,2020,131,20200714,43.7,20.2
15/07/2020,15,07,2020,132,20200715,29.1,23.0
16/07/2020,16,07,2020,133,20200716,22.7,25.1
17/07/2020,17,07,2020,134,20200717,31.6,25.3
18/07/2020,18,07,2020,135,20200718,28.7,25.6
19/07/2020,19,07,2020,136,20200719,5.8,25.2
20/07/2020,20,07,2020,137,20200720,40.7,28.9
21/07/2020,21,07,2020,138,20200721,34.5,27.6
22/07/2020,22,07,2020,139,20200722,39.7,29.1
23/07/2020,23,07,2020,140,20200723,23.3,29.2
24/07/2020,24,07,2020,141,20200724,24.9,28.2
25/07/2020,25,07,2020,142,20200725,18.1,26.7
26/07/2020,26,07,2020,143,20200726,7.7,27.0
27/07/2020,27,07,2020,144,20200727,23.7,24.6
28/07/2020,28,07,2020,145,20200728,7.7,20.7
29/07/2020,29,07,2020,146,20200729,15.4,17.3
30/07/2020,30,07,2020,147,20200730,21.4,17.0
31/07/2020,31,07,2020,148,20200731,22.0,16.6
01/08/2020,01,08,2020,149,20200801,15.2,16.2
02/08/2020,02,08,2020,150,20200802,6.7,16.0
03/08/2020,03,08,2020,151,20200803,23.7,16.0
04/08/2020,04,08,2020,152,20200804,25.8,18.6
05/08/2020,05,08,2020,153,20200805,29.7,20.6
06/08/2020,06,08,2020,154,20200806,25.4,21.2
07/08/2020,07,08,2020,155,20200807,26.0,21.8
08/08/2020,08,08,2020,156,20200808,27.9,23.6
09/08/2020,09,08,2020,157,20200809,9.4,24.0
10/08/2020,10,08,2020,158,20200810,22.4,23.8
11/08/2020,11,08,2020,159,20200811,24.1,23.5
12/08/2020,12,08,2020,160,20200812,49.7,26.4
13/08/2020,13,08,2020,161,20200813,26.8,26.6
14/08/2020,14,08,2020,162,20200814,23.7,26.3
15/08/2020,15,08,2020,163,20200815,21.8,25.4
16/08/2020,16,08,2020,164,20200816,16.6,26.5
17/08/2020,17,08,2020,165,20200817,22.2,26.4
18/08/2020,18,08,2020,166,20200818,29.9,27.3
19/08/2020,19,08,2020,167,20200819,31.8,24.7
20/08/2020,20,08,2020,168,20200820,21.0,23.9
21/08/2020,21,08,2020,169,20200821,18.3,23.1
22/08/2020,22,08,2020,170,20200822,13.3,21.9
23/08/2020,23,08,2020,171,20200823,0.8,19.6
24/08/2020,24,08,2020,172,20200824,26.4,20.2
25/08/2020,25,08,2020,173,20200825,25.8,19.6
26/08/2020,26,08,2020,174,20200826,12.3,16.8
27/08/2020,27,08,2020,175,20200827,8.3,15.0
28/08/2020,28,08,2020,176,20200828,8.3,13.6
