DATE,DD,MES,ANO,DIA,FECHA,INCIDENCIA,MEDIA_MOVIL
06/03/2020,06,03,2020,1,20200306,0.0,0.0
07/03/2020,07,03,2020,2,20200307,0.0,0.0
08/03/2020,08,03,2020,3,20200308,0.0,0.0
09/03/2020,09,03,2020,4,20200309,0.0,0.0
10/03/2020,10,03,2020,5,20200310,0.0,0.0
11/03/2020,11,03,2020,6,20200311,0.0,0.0
12/03/2020,12,03,2020,7,20200312,0.0,0.0
13/03/2020,13,03,2020,8,20200313,0.0,0.0
14/03/2020,14,03,2020,9,20200314,0.0,0.0
15/03/2020,15,03,2020,10,20200315,0.0,0.0
16/03/2020,16,03,2020,11,20200316,0.0,0.0
17/03/2020,17,03,2020,12,20200317,0.0,0.0
18/03/2020,18,03,2020,13,20200318,0.0,0.0
19/03/2020,19,03,2020,14,20200319,0.0,0.0
20/03/2020,20,03,2020,15,20200320,0.0,0.0
21/03/2020,21,03,2020,16,20200321,0.0,0.0
22/03/2020,22,03,2020,17,20200322,0.0,0.0
23/03/2020,23,03,2020,18,20200323,0.0,0.0
24/03/2020,24,03,2020,19,20200324,0.0,0.0
25/03/2020,25,03,2020,20,20200325,0.0,0.0
26/03/2020,26,03,2020,21,20200326,0.0,0.0
27/03/2020,27,03,2020,22,20200327,0.0,0.0
28/03/2020,28,03,2020,23,20200328,0.0,0.0
29/03/2020,29,03,2020,24,20200329,0.0,0.0
30/03/2020,30,03,2020,25,20200330,0.0,0.0
31/03/2020,31,03,2020,26,20200331,0.0,0.0
01/04/2020,01,04,2020,27,20200401,0.0,0.0
02/04/2020,02,04,2020,28,20200402,0.0,0.0
03/04/2020,03,04,2020,29,20200403,0.6,0.1
04/04/2020,04,04,2020,30,20200404,0.0,0.1
05/04/2020,05,04,2020,31,20200405,0.0,0.1
06/04/2020,06,04,2020,32,20200406,0.2,0.1
07/04/2020,07,04,2020,33,20200407,1.0,0.3
08/04/2020,08,04,2020,34,20200408,0.6,0.4
09/04/2020,09,04,2020,35,20200409,0.4,0.4
10/04/2020,10,04,2020,36,20200410,0.8,0.4
11/04/2020,11,04,2020,37,20200411,2.5,0.8
12/04/2020,12,04,2020,38,20200412,0.6,0.9
13/04/2020,13,04,2020,39,20200413,2.3,1.2
14/04/2020,14,04,2020,40,20200414,0.0,1.0
15/04/2020,15,04,2020,41,20200415,2.3,1.3
16/04/2020,16,04,2020,42,20200416,2.7,1.6
17/04/2020,17,04,2020,43,20200417,3.7,2.0
18/04/2020,18,04,2020,44,20200418,3.1,2.1
19/04/2020,19,04,2020,45,20200419,0.4,2.1
20/04/2020,20,04,2020,46,20200420,4.7,2.4
21/04/2020,21,04,2020,47,20200421,1.6,2.6
22/04/2020,22,04,2020,48,20200422,4.3,2.9
23/04/2020,23,04,2020,49,20200423,6.2,3.4
24/04/2020,24,04,2020,50,20200424,2.1,3.2
25/04/2020,25,04,2020,51,20200425,5.1,3.5
26/04/2020,26,04,2020,52,20200426,1.4,3.6
27/04/2020,27,04,2020,53,20200427,8.0,4.1
28/04/2020,28,04,2020,54,20200428,17.3,6.3
29/04/2020,29,04,2020,55,20200429,18.7,8.4
30/04/2020,30,04,2020,56,20200430,9.5,8.9
01/05/2020,01,05,2020,57,20200501,6.0,9.4
02/05/2020,02,05,2020,58,20200502,7.4,9.8
03/05/2020,03,05,2020,59,20200503,3.9,10.1
04/05/2020,04,05,2020,60,20200504,12.3,10.7
05/05/2020,05,05,2020,61,20200505,7.0,9.3
06/05/2020,06,05,2020,62,20200506,11.1,8.2
07/05/2020,07,05,2020,63,20200507,13.2,8.7
08/05/2020,08,05,2020,64,20200508,17.5,10.3
09/05/2020,09,05,2020,65,20200509,6.4,10.2
10/05/2020,10,05,2020,66,20200510,2.5,10.0
11/05/2020,11,05,2020,67,20200511,7.2,9.3
12/05/2020,12,05,2020,68,20200512,13.4,10.2
13/05/2020,13,05,2020,69,20200513,14.4,10.6
14/05/2020,14,05,2020,70,20200514,14.8,10.9
15/05/2020,15,05,2020,71,20200515,17.5,10.9
16/05/2020,16,05,2020,72,20200516,24.5,13.5
17/05/2020,17,05,2020,73,20200517,3.3,13.6
18/05/2020,18,05,2020,74,20200518,32.9,17.2
19/05/2020,19,05,2020,75,20200519,15.8,17.6
20/05/2020,20,05,2020,76,20200520,17.1,18.0
21/05/2020,21,05,2020,77,20200521,33.9,20.7
22/05/2020,22,05,2020,78,20200522,18.9,20.9
23/05/2020,23,05,2020,79,20200523,14.4,19.5
24/05/2020,24,05,2020,80,20200524,2.5,19.4
25/05/2020,25,05,2020,81,20200525,43.8,20.9
26/05/2020,26,05,2020,82,20200526,28.2,22.7
27/05/2020,27,05,2020,83,20200527,39.5,25.9
28/05/2020,28,05,2020,84,20200528,25.3,24.6
29/05/2020,29,05,2020,85,20200529,49.6,29.0
30/05/2020,30,05,2020,86,20200530,15.8,29.2
31/05/2020,31,05,2020,87,20200531,2.3,29.2
01/06/2020,01,06,2020,88,20200601,35.8,28.1
02/06/2020,02,06,2020,89,20200602,35.4,29.1
03/06/2020,03,06,2020,90,20200603,25.3,27.1
04/06/2020,04,06,2020,91,20200604,16.0,25.7
05/06/2020,05,06,2020,92,20200605,14.2,20.7
06/06/2020,06,06,2020,93,20200606,13.6,20.4
07/06/2020,07,06,2020,94,20200607,5.6,20.8
08/06/2020,08,06,2020,95,20200608,26.1,19.4
09/06/2020,09,06,2020,96,20200609,24.7,17.9
10/06/2020,10,06,2020,97,20200610,29.4,18.5
11/06/2020,11,06,2020,98,20200611,24.9,19.8
12/06/2020,12,06,2020,99,20200612,34.5,22.7
13/06/2020,13,06,2020,100,20200613,22.8,24.0
14/06/2020,14,06,2020,101,20200614,4.9,23.9
15/06/2020,15,06,2020,102,20200615,15.2,22.4
16/06/2020,16,06,2020,103,20200616,9.7,20.2
17/06/2020,17,06,2020,104,20200617,19.1,18.7
18/06/2020,18,06,2020,105,20200618,14.8,17.3
19/06/2020,19,06,2020,106,20200619,18.7,15.0
20/06/2020,20,06,2020,107,20200620,14.8,13.9
21/06/2020,21,06,2020,108,20200621,5.6,14.0
22/06/2020,22,06,2020,109,20200622,27.3,15.7
23/06/2020,23,06,2020,110,20200623,20.8,17.3
24/06/2020,24,06,2020,111,20200624,24.5,18.1
25/06/2020,25,06,2020,112,20200625,22.8,19.2
26/06/2020,26,06,2020,113,20200626,35.4,21.6
27/06/2020,27,06,2020,114,20200627,26.7,23.3
28/06/2020,28,06,2020,115,20200628,12.3,24.3
29/06/2020,29,06,2020,116,20200629,21.8,23.5
30/06/2020,30,06,2020,117,20200630,15.2,22.7
01/07/2020,01,07,2020,118,20200701,28.0,23.2
02/07/2020,02,07,2020,119,20200702,27.6,23.9
03/07/2020,03,07,2020,120,20200703,31.7,23.3
04/07/2020,04,07,2020,121,20200704,28.6,23.6
05/07/2020,05,07,2020,122,20200705,9.0,23.1
06/07/2020,06,07,2020,123,20200706,22.6,23.2
07/07/2020,07,07,2020,124,20200707,19.9,23.9
08/07/2020,08,07,2020,125,20200708,11.9,21.6
09/07/2020,09,07,2020,126,20200709,11.3,19.3
10/07/2020,10,07,2020,127,20200710,31.3,19.2
11/07/2020,11,07,2020,128,20200711,22.6,18.4
12/07/2020,12,07,2020,129,20200712,6.2,18.0
13/07/2020,13,07,2020,130,20200713,9.9,16.2
14/07/2020,14,07,2020,131,20200714,21.4,16.4
15/07/2020,15,07,2020,132,20200715,35.4,19.7
16/07/2020,16,07,2020,133,20200716,32.7,22.8
17/07/2020,17,07,2020,134,20200717,61.5,27.1
18/07/2020,18,07,2020,135,20200718,50.8,31.1
19/07/2020,19,07,2020,136,20200719,6.2,31.1
20/07/2020,20,07,2020,137,20200720,10.7,31.2
21/07/2020,21,07,2020,138,20200721,38.0,33.6
22/07/2020,22,07,2020,139,20200722,46.7,35.2
23/07/2020,23,07,2020,140,20200723,78.1,41.7
24/07/2020,24,07,2020,141,20200724,37.0,38.2
25/07/2020,25,07,2020,142,20200725,44.4,37.3
26/07/2020,26,07,2020,143,20200726,14.0,38.4
27/07/2020,27,07,2020,144,20200727,45.2,43.4
28/07/2020,28,07,2020,145,20200728,14.8,40.0
29/07/2020,29,07,2020,146,20200729,27.1,37.2
30/07/2020,30,07,2020,147,20200730,40.5,31.9
31/07/2020,31,07,2020,148,20200731,53.7,34.2
01/08/2020,01,08,2020,149,20200801,37.8,33.3
02/08/2020,02,08,2020,150,20200802,9.0,32.6
03/08/2020,03,08,2020,151,20200803,56.5,34.2
04/08/2020,04,08,2020,152,20200804,46.5,38.7
05/08/2020,05,08,2020,153,20200805,58.0,43.1
06/08/2020,06,08,2020,154,20200806,55.5,45.3
07/08/2020,07,08,2020,155,20200807,60.9,46.3
08/08/2020,08,08,2020,156,20200808,46.7,47.6
09/08/2020,09,08,2020,157,20200809,11.9,48.0
10/08/2020,10,08,2020,158,20200810,81.6,51.6
11/08/2020,11,08,2020,159,20200811,49.1,52.0
12/08/2020,12,08,2020,160,20200812,38.7,49.2
13/08/2020,13,08,2020,161,20200813,38.0,46.7
14/08/2020,14,08,2020,162,20200814,38.4,43.5
15/08/2020,15,08,2020,163,20200815,22.2,40.0
16/08/2020,16,08,2020,164,20200816,8.6,39.5
17/08/2020,17,08,2020,165,20200817,43.6,34.1
18/08/2020,18,08,2020,166,20200818,39.5,32.7
19/08/2020,19,08,2020,167,20200819,37.4,32.5
20/08/2020,20,08,2020,168,20200820,48.5,34.0
21/08/2020,21,08,2020,169,20200821,40.5,34.3
22/08/2020,22,08,2020,170,20200822,44.4,37.5
23/08/2020,23,08,2020,171,20200823,0.6,36.4
24/08/2020,24,08,2020,172,20200824,54.7,38.0
25/08/2020,25,08,2020,173,20200825,98.7,46.4
26/08/2020,26,08,2020,174,20200826,30.2,45.4
27/08/2020,27,08,2020,175,20200827,50.2,45.6
28/08/2020,28,08,2020,176,20200828,2.9,40.2
