DATE,DD,MES,ANO,DIA,FECHA,INCIDENCIA,MEDIA_MOVIL
06/03/2020,06,03,2020,1,20200306,0,0
07/03/2020,07,03,2020,2,20200307,0,0
08/03/2020,08,03,2020,3,20200308,0,0
09/03/2020,09,03,2020,4,20200309,0,0
10/03/2020,10,03,2020,5,20200310,0,0
11/03/2020,11,03,2020,6,20200311,0,0
12/03/2020,12,03,2020,7,20200312,0,0
13/03/2020,13,03,2020,8,20200313,0,0
14/03/2020,14,03,2020,9,20200314,0,0
15/03/2020,15,03,2020,10,20200315,0,0
16/03/2020,16,03,2020,11,20200316,0,0
17/03/2020,17,03,2020,12,20200317,0,0
18/03/2020,18,03,2020,13,20200318,0,0
19/03/2020,19,03,2020,14,20200319,0,0
20/03/2020,20,03,2020,15,20200320,0,0
21/03/2020,21,03,2020,16,20200321,0,0
22/03/2020,22,03,2020,17,20200322,0,0
23/03/2020,23,03,2020,18,20200323,0,0
24/03/2020,24,03,2020,19,20200324,0,0
25/03/2020,25,03,2020,20,20200325,0,0
26/03/2020,26,03,2020,21,20200326,0,0
27/03/2020,27,03,2020,22,20200327,0,0
28/03/2020,28,03,2020,23,20200328,0,0
29/03/2020,29,03,2020,24,20200329,0,0
30/03/2020,30,03,2020,25,20200330,0,0
31/03/2020,31,03,2020,26,20200331,0,0
01/04/2020,01,04,2020,27,20200401,0.475361988,0.067908855
02/04/2020,02,04,2020,28,20200402,0,0.067908855
03/04/2020,03,04,2020,29,20200403,0,0.067908855
04/04/2020,04,04,2020,30,20200404,0,0.067908855
05/04/2020,05,04,2020,31,20200405,0,0.067908855
06/04/2020,06,04,2020,32,20200406,0,0.067908855
07/04/2020,07,04,2020,33,20200407,0,0.067908855
08/04/2020,08,04,2020,34,20200408,0,0
09/04/2020,09,04,2020,35,20200409,0.475361988,0.067908855
10/04/2020,10,04,2020,36,20200410,0,0.067908855
11/04/2020,11,04,2020,37,20200411,0.950723976,0.203726566
12/04/2020,12,04,2020,38,20200412,0,0.203726566
13/04/2020,13,04,2020,39,20200413,0,0.203726566
14/04/2020,14,04,2020,40,20200414,2.376809941,0.543270844
15/04/2020,15,04,2020,41,20200415,0,0.543270844
16/04/2020,16,04,2020,42,20200416,0,0.475361988
17/04/2020,17,04,2020,43,20200417,0,0.475361988
18/04/2020,18,04,2020,44,20200418,0,0.339544277
19/04/2020,19,04,2020,45,20200419,0,0.339544277
20/04/2020,20,04,2020,46,20200420,0,0.339544277
21/04/2020,21,04,2020,47,20200421,0,0
22/04/2020,22,04,2020,48,20200422,0,0
23/04/2020,23,04,2020,49,20200423,0,0
24/04/2020,24,04,2020,50,20200424,0,0
25/04/2020,25,04,2020,51,20200425,0.475361988,0.067908855
26/04/2020,26,04,2020,52,20200426,0,0.067908855
27/04/2020,27,04,2020,53,20200427,0,0.067908855
28/04/2020,28,04,2020,54,20200428,0,0.067908855
29/04/2020,29,04,2020,55,20200429,0,0.067908855
30/04/2020,30,04,2020,56,20200430,0,0.067908855
01/05/2020,01,05,2020,57,20200501,0,0.067908855
02/05/2020,02,05,2020,58,20200502,0,0
03/05/2020,03,05,2020,59,20200503,0,0
04/05/2020,04,05,2020,60,20200504,0,0
05/05/2020,05,05,2020,61,20200505,0,0
06/05/2020,06,05,2020,62,20200506,0,0
07/05/2020,07,05,2020,63,20200507,0,0
08/05/2020,08,05,2020,64,20200508,0,0
09/05/2020,09,05,2020,65,20200509,0,0
10/05/2020,10,05,2020,66,20200510,0,0
11/05/2020,11,05,2020,67,20200511,0,0
12/05/2020,12,05,2020,68,20200512,0,0
13/05/2020,13,05,2020,69,20200513,0.475361988,0.067908855
14/05/2020,14,05,2020,70,20200514,0,0.067908855
15/05/2020,15,05,2020,71,20200515,0,0.067908855
16/05/2020,16,05,2020,72,20200516,0,0.067908855
17/05/2020,17,05,2020,73,20200517,0,0.067908855
18/05/2020,18,05,2020,74,20200518,0,0.067908855
19/05/2020,19,05,2020,75,20200519,0,0.067908855
20/05/2020,20,05,2020,76,20200520,0,0
21/05/2020,21,05,2020,77,20200521,0,0
22/05/2020,22,05,2020,78,20200522,0,0
23/05/2020,23,05,2020,79,20200523,0,0
24/05/2020,24,05,2020,80,20200524,0,0
25/05/2020,25,05,2020,81,20200525,0,0
26/05/2020,26,05,2020,82,20200526,0,0
27/05/2020,27,05,2020,83,20200527,0,0
28/05/2020,28,05,2020,84,20200528,0,0
29/05/2020,29,05,2020,85,20200529,0,0
30/05/2020,30,05,2020,86,20200530,0,0
31/05/2020,31,05,2020,87,20200531,0,0
01/06/2020,01,06,2020,88,20200601,0,0
02/06/2020,02,06,2020,89,20200602,0,0
03/06/2020,03,06,2020,90,20200603,0,0
04/06/2020,04,06,2020,91,20200604,0,0
05/06/2020,05,06,2020,92,20200605,0.475361988,0.067908855
06/06/2020,06,06,2020,93,20200606,0,0.067908855
07/06/2020,07,06,2020,94,20200607,0,0.067908855
08/06/2020,08,06,2020,95,20200608,0,0.067908855
09/06/2020,09,06,2020,96,20200609,0,0.067908855
10/06/2020,10,06,2020,97,20200610,0,0.067908855
11/06/2020,11,06,2020,98,20200611,0,0.067908855
12/06/2020,12,06,2020,99,20200612,0.475361988,0.067908855
13/06/2020,13,06,2020,100,20200613,0,0.067908855
14/06/2020,14,06,2020,101,20200614,0,0.067908855
15/06/2020,15,06,2020,102,20200615,0,0.067908855
16/06/2020,16,06,2020,103,20200616,0,0.067908855
17/06/2020,17,06,2020,104,20200617,0,0.067908855
18/06/2020,18,06,2020,105,20200618,0.475361988,0.135817711
19/06/2020,19,06,2020,106,20200619,0.475361988,0.135817711
20/06/2020,20,06,2020,107,20200620,0.475361988,0.203726566
21/06/2020,21,06,2020,108,20200621,0,0.203726566
22/06/2020,22,06,2020,109,20200622,0,0.203726566
23/06/2020,23,06,2020,110,20200623,0,0.203726566
24/06/2020,24,06,2020,111,20200624,0,0.203726566
25/06/2020,25,06,2020,112,20200625,0,0.135817711
26/06/2020,26,06,2020,113,20200626,0,0.067908855
27/06/2020,27,06,2020,114,20200627,0,0
28/06/2020,28,06,2020,115,20200628,0,0
29/06/2020,29,06,2020,116,20200629,0,0
30/06/2020,30,06,2020,117,20200630,0,0
01/07/2020,01,07,2020,118,20200701,0,0
02/07/2020,02,07,2020,119,20200702,0,0
03/07/2020,03,07,2020,120,20200703,1.426085964,0.203726566
04/07/2020,04,07,2020,121,20200704,0.475361988,0.271635422
05/07/2020,05,07,2020,122,20200705,0,0.271635422
06/07/2020,06,07,2020,123,20200706,0,0.271635422
07/07/2020,07,07,2020,124,20200707,0,0.271635422
08/07/2020,08,07,2020,125,20200708,0,0.271635422
09/07/2020,09,07,2020,126,20200709,0,0.271635422
10/07/2020,10,07,2020,127,20200710,0,0.067908855
11/07/2020,11,07,2020,128,20200711,6.655067834,0.950723976
12/07/2020,12,07,2020,129,20200712,0,0.950723976
13/07/2020,13,07,2020,130,20200713,0,0.950723976
14/07/2020,14,07,2020,131,20200714,0,0.950723976
15/07/2020,15,07,2020,132,20200715,3.327533917,1.426085964
16/07/2020,16,07,2020,133,20200716,0,1.426085964
17/07/2020,17,07,2020,134,20200717,2.852171929,1.833539097
18/07/2020,18,07,2020,135,20200718,1.426085964,1.086541687
19/07/2020,19,07,2020,136,20200719,0,1.086541687
20/07/2020,20,07,2020,137,20200720,1.901447953,1.358177109
21/07/2020,21,07,2020,138,20200721,1.901447953,1.629812531
22/07/2020,22,07,2020,139,20200722,1.426085964,1.358177109
23/07/2020,23,07,2020,140,20200723,0,1.358177109
24/07/2020,24,07,2020,141,20200724,4.278257893,1.561903675
25/07/2020,25,07,2020,142,20200725,0.475361988,1.426085964
26/07/2020,26,07,2020,143,20200726,3.327533917,1.901447953
27/07/2020,27,07,2020,144,20200727,0,1.629812531
28/07/2020,28,07,2020,145,20200728,0,1.358177109
29/07/2020,29,07,2020,146,20200729,0,1.154450543
30/07/2020,30,07,2020,147,20200730,0,1.154450543
31/07/2020,31,07,2020,148,20200731,6.655067834,1.49399482
01/08/2020,01,08,2020,149,20200801,0,1.426085964
02/08/2020,02,08,2020,150,20200802,0,0.950723976
03/08/2020,03,08,2020,151,20200803,2.852171929,1.358177109
04/08/2020,04,08,2020,152,20200804,0,1.358177109
05/08/2020,05,08,2020,153,20200805,5.22898187,2.105174519
06/08/2020,06,08,2020,154,20200806,10.45796374,3.599169339
07/08/2020,07,08,2020,155,20200807,0.475361988,2.716354218
08/08/2020,08,08,2020,156,20200808,0,2.716354218
09/08/2020,09,08,2020,157,20200809,3.802895905,3.259625062
10/08/2020,10,08,2020,158,20200810,0.475361988,2.920080784
11/08/2020,11,08,2020,159,20200811,5.22898187,3.667078194
12/08/2020,12,08,2020,160,20200812,8.081153799,4.074531327
13/08/2020,13,08,2020,161,20200813,3.802895905,3.123807351
14/08/2020,14,08,2020,162,20200814,9.031877775,4.346166749
15/08/2020,15,08,2020,163,20200815,6.655067834,5.296890725
16/08/2020,16,08,2020,164,20200816,0,4.753619882
17/08/2020,17,08,2020,165,20200817,5.22898187,5.432708436
18/08/2020,18,08,2020,166,20200818,3.327533917,5.161073014
19/08/2020,19,08,2020,167,20200819,0,4.006622472
20/08/2020,20,08,2020,168,20200820,9.507239763,4.821528737
21/08/2020,21,08,2020,169,20200821,0.950723976,3.667078194
22/08/2020,22,08,2020,170,20200822,18.53911754,5.364799581
23/08/2020,23,08,2020,171,20200823,0,5.364799581
24/08/2020,24,08,2020,172,20200824,0,4.617802171
25/08/2020,25,08,2020,173,20200825,6.655067834,5.093164159
26/08/2020,26,08,2020,174,20200826,9.982601751,6.519250123
27/08/2020,27,08,2020,175,20200827,4.753619882,5.840161569
28/08/2020,28,08,2020,176,20200828,12.83477368,7.537882955
29/08/2020,29,08,2020,177,20200829,1.426085964,5.093164159
30/08/2020,30,08,2020,178,20200830,0,5.093164159
31/08/2020,31,08,2020,179,20200831,0.475361988,5.161073014
