DATE,DD,MES,ANO,DIA,FECHA,INCIDENCIA,MEDIA_MOVIL
06/03/2020,06,03,2020,1,20200306,0,0
07/03/2020,07,03,2020,2,20200307,0,0
08/03/2020,08,03,2020,3,20200308,0,0
09/03/2020,09,03,2020,4,20200309,0,0
10/03/2020,10,03,2020,5,20200310,0,0
11/03/2020,11,03,2020,6,20200311,0,0
12/03/2020,12,03,2020,7,20200312,0,0
13/03/2020,13,03,2020,8,20200313,0.149135313,0.021305045
14/03/2020,14,03,2020,9,20200314,0,0.021305045
15/03/2020,15,03,2020,10,20200315,0,0.021305045
16/03/2020,16,03,2020,11,20200316,0,0.021305045
17/03/2020,17,03,2020,12,20200317,0,0.021305045
18/03/2020,18,03,2020,13,20200318,0.44740594,0.085220179
19/03/2020,19,03,2020,14,20200319,0,0.085220179
20/03/2020,20,03,2020,15,20200320,0,0.063915134
21/03/2020,21,03,2020,16,20200321,0,0.063915134
22/03/2020,22,03,2020,17,20200322,0.298270627,0.106525224
23/03/2020,23,03,2020,18,20200323,0,0.106525224
24/03/2020,24,03,2020,19,20200324,0.596541254,0.191745403
25/03/2020,25,03,2020,20,20200325,0,0.127830269
26/03/2020,26,03,2020,21,20200326,0,0.127830269
27/03/2020,27,03,2020,22,20200327,0.149135313,0.149135313
28/03/2020,28,03,2020,23,20200328,0.894811881,0.276965582
29/03/2020,29,03,2020,24,20200329,1.193082508,0.404795851
30/03/2020,30,03,2020,25,20200330,0.149135313,0.426100896
31/03/2020,31,03,2020,26,20200331,1.193082508,0.511321075
01/04/2020,01,04,2020,27,20200401,0.596541254,0.596541254
02/04/2020,02,04,2020,28,20200402,1.043947194,0.745676567
03/04/2020,03,04,2020,29,20200403,0.596541254,0.809591702
04/04/2020,04,04,2020,30,20200404,1.640488448,0.916116925
05/04/2020,05,04,2020,31,20200405,0.298270627,0.788286657
06/04/2020,06,04,2020,32,20200406,0.149135313,0.788286657
07/04/2020,07,04,2020,33,20200407,0,0.617846299
08/04/2020,08,04,2020,34,20200408,0.44740594,0.596541254
09/04/2020,09,04,2020,35,20200409,0.298270627,0.49001603
10/04/2020,10,04,2020,36,20200410,0.44740594,0.468710985
11/04/2020,11,04,2020,37,20200411,6.412818478,1.150472418
12/04/2020,12,04,2020,38,20200412,0,1.107862329
13/04/2020,13,04,2020,39,20200413,0.149135313,1.107862329
14/04/2020,14,04,2020,40,20200414,0.44740594,1.171777463
15/04/2020,15,04,2020,41,20200415,0.149135313,1.129167373
16/04/2020,16,04,2020,42,20200416,1.342217821,1.278302687
17/04/2020,17,04,2020,43,20200417,1.789623761,1.47004809
18/04/2020,18,04,2020,44,20200418,2.237029702,0.873506836
19/04/2020,19,04,2020,45,20200419,0,0.873506836
20/04/2020,20,04,2020,46,20200420,2.237029702,1.171777463
21/04/2020,21,04,2020,47,20200421,1.043947194,1.256997642
22/04/2020,22,04,2020,48,20200422,2.833570956,1.640488448
23/04/2020,23,04,2020,49,20200423,2.087894388,1.747013672
24/04/2020,24,04,2020,50,20200424,0.44740594,1.555268269
25/04/2020,25,04,2020,51,20200425,1.640488448,1.47004809
26/04/2020,26,04,2020,52,20200426,0,1.47004809
27/04/2020,27,04,2020,53,20200427,2.087894388,1.448743045
28/04/2020,28,04,2020,54,20200428,3.430112209,1.789623761
29/04/2020,29,04,2020,55,20200429,3.280976896,1.853538896
30/04/2020,30,04,2020,56,20200430,5.070600657,2.279639791
01/05/2020,01,05,2020,57,20200501,0.894811881,2.343554926
02/05/2020,02,05,2020,58,20200502,1.640488448,2.343554926
03/05/2020,03,05,2020,59,20200503,0.298270627,2.386165015
04/05/2020,04,05,2020,60,20200504,1.193082508,2.258334747
05/05/2020,05,05,2020,61,20200505,3.87751815,2.322249881
06/05/2020,06,05,2020,62,20200506,7.456765673,2.918791135
07/05/2020,07,05,2020,63,20200507,7.158495046,3.217061762
08/05/2020,08,05,2020,64,20200508,7.009359732,4.090568598
09/05/2020,09,05,2020,65,20200509,1.640488448,4.090568598
10/05/2020,10,05,2020,66,20200510,0.298270627,4.090568598
11/05/2020,11,05,2020,67,20200511,8.351577553,5.113210747
12/05/2020,12,05,2020,68,20200512,4.921465344,5.26234606
13/05/2020,13,05,2020,69,20200513,6.711089105,5.155820837
14/05/2020,14,05,2020,70,20200514,4.623194717,4.793635075
15/05/2020,15,05,2020,71,20200515,0.894811881,3.920128239
16/05/2020,16,05,2020,72,20200516,1.491353135,3.898823195
17/05/2020,17,05,2020,73,20200517,0,3.856213105
18/05/2020,18,05,2020,74,20200518,1.043947194,2.812265911
19/05/2020,19,05,2020,75,20200519,5.816277225,2.940096179
20/05/2020,20,05,2020,76,20200520,4.623194717,2.641825553
21/05/2020,21,05,2020,77,20200521,6.114547852,2.854876
22/05/2020,22,05,2020,78,20200522,6.561953792,3.664467702
23/05/2020,23,05,2020,79,20200523,4.77233003,4.133178687
24/05/2020,24,05,2020,80,20200524,0.894811881,4.261008956
25/05/2020,25,05,2020,81,20200525,7.307630359,5.155820837
26/05/2020,26,05,2020,82,20200526,4.474059404,4.964075433
27/05/2020,27,05,2020,83,20200527,5.518006598,5.091905702
28/05/2020,28,05,2020,84,20200528,6.860224419,5.198430926
29/05/2020,29,05,2020,85,20200529,8.20244224,5.432786419
30/05/2020,30,05,2020,86,20200530,2.833570956,5.155820837
31/05/2020,31,05,2020,87,20200531,0.149135313,5.049295613
01/06/2020,01,06,2020,88,20200601,3.579247523,4.516669493
02/06/2020,02,06,2020,89,20200602,3.430112209,4.36753418
03/06/2020,03,06,2020,90,20200603,2.087894388,3.87751815
04/06/2020,04,06,2020,91,20200604,4.474059404,3.536637433
05/06/2020,05,06,2020,92,20200605,2.684435642,2.748350776
06/06/2020,06,06,2020,93,20200606,5.965412538,3.195756717
07/06/2020,07,06,2020,94,20200607,2.982706269,3.600552568
08/06/2020,08,06,2020,95,20200608,2.535300329,3.451417254
09/06/2020,09,06,2020,96,20200609,5.518006598,3.749687881
10/06/2020,10,06,2020,97,20200610,5.219735971,4.197093821
11/06/2020,11,06,2020,98,20200611,2.833570956,3.962738329
12/06/2020,12,06,2020,99,20200612,7.158495046,4.601889672
13/06/2020,13,06,2020,100,20200613,2.684435642,4.133178687
14/06/2020,14,06,2020,101,20200614,1.342217821,3.898823195
15/06/2020,15,06,2020,102,20200615,2.237029702,3.856213105
16/06/2020,16,06,2020,103,20200616,1.938759075,3.34489203
17/06/2020,17,06,2020,104,20200617,3.280976896,3.067926448
18/06/2020,18,06,2020,105,20200618,1.938759075,2.940096179
19/06/2020,19,06,2020,106,20200619,3.131841583,2.36485997
20/06/2020,20,06,2020,107,20200620,5.219735971,2.727045732
21/06/2020,21,06,2020,108,20200621,0.149135313,2.556605373
22/06/2020,22,06,2020,109,20200622,2.386165015,2.577910418
23/06/2020,23,06,2020,110,20200623,4.32492409,2.918791135
24/06/2020,24,06,2020,111,20200624,2.087894388,2.748350776
25/06/2020,25,06,2020,112,20200625,2.684435642,2.854876
26/06/2020,26,06,2020,113,20200626,6.114547852,3.280976896
27/06/2020,27,06,2020,114,20200627,4.623194717,3.195756717
28/06/2020,28,06,2020,115,20200628,0.894811881,3.302281941
29/06/2020,29,06,2020,116,20200629,4.32492409,3.579247523
30/06/2020,30,06,2020,117,20200630,4.026653463,3.536637433
01/07/2020,01,07,2020,118,20200701,2.684435642,3.621857612
02/07/2020,02,07,2020,119,20200702,5.368871284,4.005348418
03/07/2020,03,07,2020,120,20200703,4.026653463,3.707077792
04/07/2020,04,07,2020,121,20200704,6.711089105,4.005348418
05/07/2020,05,07,2020,122,20200705,3.87751815,4.431449314
06/07/2020,06,07,2020,123,20200706,5.965412538,4.665804807
07/07/2020,07,07,2020,124,20200707,5.667141911,4.900160299
08/07/2020,08,07,2020,125,20200708,4.175788777,5.113210747
09/07/2020,09,07,2020,126,20200709,3.728382836,4.878855254
10/07/2020,10,07,2020,127,20200710,14.01871946,6.306293255
11/07/2020,11,07,2020,128,20200711,12.97477227,7.201105135
12/07/2020,12,07,2020,129,20200712,1.938759075,6.924139553
13/07/2020,13,07,2020,130,20200713,12.2290957,7.818951434
14/07/2020,14,07,2020,131,20200714,9.992066001,8.436797732
15/07/2020,15,07,2020,132,20200715,10.43947194,9.331609613
16/07/2020,16,07,2020,133,20200716,8.053306926,9.949455912
17/07/2020,17,07,2020,134,20200717,12.67650164,9.757710509
18/07/2020,18,07,2020,135,20200718,17.7471023,10.43947194
19/07/2020,19,07,2020,136,20200719,3.728382836,10.69513248
20/07/2020,20,07,2020,137,20200720,12.82563696,10.78035266
21/07/2020,21,07,2020,138,20200721,20.43153794,12.27170579
22/07/2020,22,07,2020,139,20200722,31.91495708,15.33963224
23/07/2020,23,07,2020,140,20200723,9.097254121,15.48876755
24/07/2020,24,07,2020,141,20200724,26.09867985,17.40622158
25/07/2020,25,07,2020,142,20200725,28.03743893,18.87626967
26/07/2020,26,07,2020,143,20200726,25.65127391,22.00811126
27/07/2020,27,07,2020,144,20200727,22.81770296,23.43554926
28/07/2020,28,07,2020,145,20200728,12.82563696,22.34899197
29/07/2020,29,07,2020,146,20200729,37.88036962,23.20119376
30/07/2020,30,07,2020,147,20200730,29.37965675,26.09867985
31/07/2020,31,07,2020,148,20200731,49.21465344,29.40096179
01/08/2020,01,08,2020,149,20200801,23.86165015,28.80442054
02/08/2020,02,08,2020,150,20200802,11.93082508,26.84435642
03/08/2020,03,08,2020,151,20200803,35.19593397,28.61267514
04/08/2020,04,08,2020,152,20200804,38.47691087,32.27714284
05/08/2020,05,08,2020,153,20200805,35.64333992,31.95756717
06/08/2020,06,08,2020,154,20200806,46.5302178,34.40764732
07/08/2020,07,08,2020,155,20200807,51.0042772,34.66330786
08/08/2020,08,08,2020,156,20200808,28.93225081,35.38767938
09/08/2020,09,08,2020,157,20200809,33.10803959,38.41299574
10/08/2020,10,08,2020,158,20200810,47.87243562,40.22392454
11/08/2020,11,08,2020,159,20200811,59.20671944,43.18532577
12/08/2020,12,08,2020,160,20200812,55.62747192,46.04020177
13/08/2020,13,08,2020,161,20200813,59.80326069,47.93635075
14/08/2020,14,08,2020,162,20200814,57.71536631,48.89507777
15/08/2020,15,08,2020,163,20200815,45.18799998,51.21732765
16/08/2020,16,08,2020,164,20200816,9.395524748,47.82982553
17/08/2020,17,08,2020,165,20200817,50.10946532,48.1494012
18/08/2020,18,08,2020,166,20200818,69.49705607,49.61944929
19/08/2020,19,08,2020,167,20200819,65.02299667,50.96166711
20/08/2020,20,08,2020,168,20200820,111.4040791,58.3332126
21/08/2020,21,08,2020,169,20200821,95.44660061,63.72338893
22/08/2020,22,08,2020,170,20200822,79.19085144,68.58093914
23/08/2020,23,08,2020,171,20200823,9.544660061,68.60224419
24/08/2020,24,08,2020,172,20200824,102.306825,76.05900986
25/08/2020,25,08,2020,173,20200825,82.91923428,77.97646389
26/08/2020,26,08,2020,174,20200826,49.81119469,75.80334932
27/08/2020,27,08,2020,175,20200827,49.96033001,67.02567087
28/08/2020,28,08,2020,176,20200828,97.08708906,67.26002637
29/08/2020,29,08,2020,177,20200829,39.52085806,61.59288446
30/08/2020,30,08,2020,178,20200830,5.518006598,61.01764825
31/08/2020,31,08,2020,179,20200831,15.95747854,48.68202732
